,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
measures_inverse,-2.8325918,0.85893035,1.6781013,0.56897783,1.7239109,-0.18452054,-0.9499917,-1.6564878,-0.0886073,-3.9579632,0.420428,-0.17632553,-0.2537291,0.37885487,-0.11604853,-0.582157,0.9534954,-1.5993562,-0.44076437,-0.768374,-0.2440558,0.49122313,-0.79899013,-2.083475,-0.33765838,-0.23749043,0.059218083,-0.33409745,0.19644667,1.1426203,-0.7688493,-0.5519991
prevents_inverse,0.13924854,0.29675025,-2.5921667,-0.054209065,-0.427628,-0.1674003,-0.9794648,-1.6727531,0.83901274,-0.29960784,-1.7114015,-2.3170862,0.37147307,-0.78108,1.1691597,1.6393495,-0.32430476,1.3392278,-0.1341953,-1.8677903,3.4643095,-0.5075907,-0.48891753,-2.221914,-4.5857873,-0.54600894,0.4825732,2.4347844,0.6141182,-0.048856437,0.49986285,-2.1668422
causes_inverse,-1.1318035,0.22981372,-3.6889122,0.43767145,0.668733,-0.2253725,-2.2165976,-2.5257843,1.5409266,0.12017602,-0.12063065,-0.5264463,-2.8037007,0.9548279,-1.1988941,-1.9779863,-2.7818685,0.066087864,-0.64155895,-2.2231212,-0.54705393,1.7667869,0.3581887,-1.3263603,-1.910284,-0.50080484,-1.6465155,-1.3645504,1.8632061,-2.0845191,-0.6544455,-1.1359576
indicates_inverse,-1.1234565,-2.9268084,-0.8753605,0.55763674,0.92449373,-0.251989,0.052678708,-0.7830708,1.5139643,-1.2918148,-2.2691238,-2.403211,-0.22501257,1.3933654,-1.8200035,0.35416454,1.4583232,0.80832,-1.3593156,-1.4310176,0.20754996,-0.50855327,-0.6987951,-1.7425889,-3.6147993,-0.31829312,-0.082464956,0.897468,0.42239022,-0.73310846,-0.38009804,-1.7000678
treats_inverse,-0.06988382,0.26425964,-1.0958885,0.50525534,-2.1948798,-0.06914893,0.46323964,-1.6389875,-0.16660982,0.1448025,-0.866023,-2.4518867,0.77706546,-3.104804,0.37898615,1.8328367,0.7625733,0.51339066,0.34304416,-0.604232,2.1348202,0.1898224,0.5835083,-1.2681192,-4.731972,-0.5963385,0.72830254,-0.8390726,0.6090923,-1.0303029,0.58697236,-1.9608995
evaluation_of_inverse,1.4596004,-1.8100923,-0.014096135,0.41072872,-0.036460403,0.4720199,0.8561559,0.044124145,0.41779482,-2.5360441,-1.2510445,-1.6290637,1.009499,0.74151313,-2.0094724,-0.013685631,-0.54149574,-0.48270425,-1.2116438,-0.21925798,0.6502264,0.5582832,-0.27678952,-1.9203892,0.84762025,-0.6995905,-3.0376003,-0.10888991,-0.14877275,-0.9355478,-0.24534191,-1.3904136
diagnoses_inverse,1.3092649,-0.89830023,-1.4913163,1.0083927,1.5244358,-1.322088,0.8393247,-1.5348226,-1.6419231,-3.9815946,-1.2023246,-1.619417,0.09704605,-0.85783505,0.6590621,1.1573325,-0.5063335,-1.0514548,1.1591179,-0.8096797,1.1363611,-0.32146573,0.8126468,-2.1857703,-1.2028981,1.5704578,-0.95949,1.3876785,-0.835471,-0.87688696,0.6815746,-1.0839603
exhibits_inverse,-1.2382174,0.4001974,0.08607398,-2.474924,-5.972411,-0.097525336,0.83018833,-2.3282511,0.00063651847,-0.057151344,0.2925864,-2.0545208,-0.9370276,-0.08721871,0.9898262,0.96105117,1.0741451,-1.8910342,-3.5583284,-2.2625039,-0.9510639,-1.656299,3.6798909,-2.9701772,1.1253709,2.4745007,0.31986734,1.0695474,0.25922734,-1.8715221,0.64402467,0.20602293
ingredient_of_inverse,-0.2640275,-0.7848991,-0.92002535,-1.2541653,3.7824154,0.97437626,-0.7167795,-0.8228424,-2.925232,-0.4991657,-0.58348167,-0.56764966,-4.3168125,2.5116754,-1.0238442,1.0925611,-1.194593,-5.28714,0.46701106,5.1454515,0.2594048,4.051519,2.4096284,-0.006783253,4.1292315,0.46049938,-3.7267861,2.9198453,1.2034417,-2.4040232,1.0310194,-1.3364087
property_of_inverse,0.8493601,1.2627579,0.7410467,1.0638301,-0.1940861,0.20924035,0.49236426,-0.48477396,2.3398166,0.08744816,-3.3019624,-0.00829143,-2.6427054,0.33336592,-1.5000899,0.6700009,-0.7857072,-0.541204,-0.7539902,-0.6956692,-0.023380337,0.9584432,-0.4930558,-1.6179303,-0.560419,0.37210953,-0.9551892,0.054741427,-0.25627065,-0.9281976,-1.820088,-1.8746634
manages_inverse,-0.25801566,0.765187,0.82947373,-0.29840326,-0.37301984,-1.7777832,-0.6330946,-1.2638092,-0.2978534,-2.3973503,1.7870549,-0.7584226,0.16093189,-0.9194337,0.66940933,-0.008476378,0.7456054,0.06788785,-3.1761487,0.03480537,-0.4663365,0.6960462,-0.7826103,-1.0452464,-0.2687636,-0.13862169,-0.31746677,4.198944,-1.0680739,-1.8198208,1.069161,-0.6778323
assesses_effect_of_inverse,-0.18741897,0.3718607,0.42525965,-0.2381569,1.022041,-0.2908774,-1.1183397,-1.5196519,1.4973795,-2.705447,-0.9621692,-0.8173864,-0.30103052,-0.2933174,1.0983205,0.650442,-0.35408425,0.8686502,0.5887843,0.11034833,-0.5186027,-0.495734,-0.42045715,-2.6375318,-1.3362805,-0.31514758,0.26825148,-0.1671608,0.107497744,-0.05597046,0.50097895,-1.0853595
method_of_inverse,2.7662446,1.0423511,0.52501535,-0.6442122,0.009996901,-1.0561165,-0.19113204,-1.3079367,-1.5586207,0.4117447,-4.1597204,-2.125649,-0.6233698,1.0564983,0.08590991,-0.043576285,-1.9728436,-0.43298057,0.3142093,-2.4504547,-1.1437786,2.4691105,-0.94809943,-2.0828314,-0.3950155,0.04510329,1.0348047,-0.33120197,-0.27526036,-1.7552428,-0.7336381,-2.2364466
measurement_of_inverse,-0.6050733,0.39736757,-0.317062,0.69516486,0.26425985,0.40139505,0.60253197,-0.5599502,-1.259496,-2.910563,-2.8493054,-0.13893142,0.79760504,-0.15566039,-2.8339846,-0.16061322,-0.91474235,-0.11834307,-0.0018983781,1.2370127,-1.3029969,0.58880895,-0.3583567,-1.7719539,-1.551923,-0.2485347,-0.83257556,-0.057576768,1.5606613,-0.59345806,-0.4583306,0.14825284
precedes_inverse,-0.04985518,1.3532708,0.10817262,-0.92511743,0.043717932,-0.6511233,-0.120139,-1.0502839,1.8490472,-0.70734495,-0.7155881,-0.35897157,1.6324333,-0.25799382,-0.85521066,-0.0030376874,1.6939393,-1.3323814,-0.7872708,-0.725932,1.5927241,0.5734838,0.1926596,-3.4224043,-0.22112472,-0.9205585,1.112416,0.42142108,-1.6805402,-1.0059273,0.38219473,-1.8951055
consists_of_inverse,-0.0039325785,-0.11274104,-0.0012749943,1.5425061,0.4281672,-0.30228087,-0.29252934,-1.6222322,-2.2910707,-1.0183657,-0.4154334,-1.6033902,1.9995444,-0.19518603,-0.71875966,-0.39817637,-0.41215232,0.7841826,-0.9029414,2.1658752,0.09225086,-0.6153138,1.0443116,-0.82935417,1.4078752,0.38167682,-0.0810393,0.42594928,-1.1271195,-1.2748678,-0.7182549,-0.28076643
performs_inverse,1.1348627,-0.8092264,-0.5488399,-1.2606182,0.39107397,-0.034960765,0.6642762,-0.29299966,0.031144796,-0.442189,0.42439997,-1.0448465,1.943278,-0.82346123,0.16599293,-0.42556426,-0.6926571,-2.2156374,-2.8385093,-0.5803549,0.4488167,-0.1929447,0.6116668,-3.3867157,-1.5224184,-0.81874394,0.14123951,0.7732113,1.9453776,-2.0337129,-3.3625767,1.320485
conceptual_part_of_inverse,-1.44145,0.88188773,0.69817686,2.040116,-0.21938923,-0.47912773,1.4278247,-0.8144698,0.41301426,-1.7412198,-1.6570354,-1.1309327,-0.6025696,-0.30857214,-2.9120286,0.40194523,0.58953625,0.39729345,-0.549078,0.020064194,1.7623035,-1.0870135,2.3828485,-1.8471342,0.049695503,-0.98013,-1.0458314,1.3552463,-0.45985568,-0.7462714,0.53594923,-1.2167552
analyzes_inverse,-0.07448003,-2.363688,0.36410677,1.1923816,0.9038695,-0.9028009,-0.13543546,-1.5078813,1.1967332,-2.5780396,-0.117438674,-0.9283513,0.007436108,-0.5395074,-0.95401716,-0.44275674,-0.794671,1.2773887,0.6291245,-0.8197275,-0.21357334,-0.7940215,1.9645222,-2.5689754,-0.7026147,0.41879687,1.1941063,-0.17195323,-0.7284015,-0.9391409,1.7028531,-1.3267905
carries_out_inverse,-0.85733277,-0.34253514,-1.1024017,0.2643694,-0.030064035,-0.60672724,0.5268834,-0.16079822,1.86711,-0.14182365,0.26616994,-1.88667,-1.4160628,0.9275031,-0.01926524,-0.8288663,-0.33184475,-0.016102351,-0.6914803,0.18635958,-0.917814,1.052475,0.11212228,-1.914266,0.18691397,-1.0934113,-2.4255216,0.031640656,1.2730265,-1.0102025,-1.1432015,-2.12934
developmental_form_of_inverse,-0.77957,1.5450771,-0.70062935,-1.258708,0.16019134,3.3012047,-0.1920532,-2.1917152,3.2862177,-1.4795204,-0.8717299,-2.170622,1.7470708,0.49950862,-1.5572568,1.4456667,-0.8897581,-1.6491365,-0.13367909,-1.2407342,-0.5751828,3.372092,1.7872132,-0.42144287,1.5468191,0.093156815,-0.41666067,-0.9714869,-0.0068454808,-0.19791964,1.1129615,-2.1298864
contains_inverse,-0.69953454,1.0722704,-0.8268682,2.648838,0.3446226,0.123886615,-0.8861156,-1.8622507,-0.90255547,-1.3411691,-0.8485054,0.30735293,2.0727923,-0.0037707244,-0.7694948,0.29007313,1.3510851,0.04578366,-1.6541172,0.5522824,-1.3558849,-0.89604175,2.759196,-0.35541725,-0.95259255,-1.1709229,-0.6051922,0.47358823,-0.9756252,-2.8378663,0.8863641,-1.9612163
adjacent_to_inverse,-2.8015633,0.61517113,-4.739963,-0.2180371,-0.16629015,-0.0010241421,0.09197785,-1.9704505,3.2885137,-1.8142695,-0.26583576,-1.6209509,1.2675701,0.28507358,-1.2390853,-0.36321682,0.09837704,-0.70124996,-0.53708285,1.1774691,-0.28901082,1.8390578,2.1944413,-1.0848343,-0.088344,-0.98553234,-0.3649613,-1.0369104,0.28661564,-0.5047075,0.359492,-1.0736274
interconnects_inverse,0.5403279,0.8773287,0.41291192,-0.04631117,-0.41746247,0.020418024,-0.049056355,-1.7692971,0.6979185,-1.6974908,-0.28196374,-1.5315095,-0.961226,0.17972791,-1.3267686,-2.7100635,0.70828545,0.6868145,0.43926847,1.4473909,-1.0767707,-2.095939,1.2915367,-2.814949,0.049354233,0.11868479,-0.31315112,-1.0357798,0.6081392,0.2061273,-0.5418121,-1.0846347
conceptually_related_to_inverse,-0.4906879,1.2243683,-0.6759025,0.3874978,0.82479393,2.8232586,1.1034461,-1.3849691,0.323423,0.06643388,-1.7120866,-1.6343073,0.5541461,1.2481451,-1.7594322,-1.6991503,0.8770142,-2.6877298,-1.7985598,-0.14220268,1.1692655,0.28964338,3.0074475,-1.9020363,-0.14503632,1.406359,2.4438336,-0.33680952,-1.4888586,-1.0651608,0.73164076,-0.99139464
surrounds_inverse,-0.081482396,0.78861773,-0.19681704,0.64896286,0.18118599,0.81641513,-0.41082934,-0.9667347,0.15535086,-0.91057134,0.16691662,-0.49485296,1.0378692,0.0019809643,-0.33477387,-0.9952324,-1.0788094,0.09499559,-1.2402126,0.68152845,0.01714158,0.7882692,1.571306,-1.9662287,-0.060907677,-0.0960155,-0.8874106,-2.5087287,-0.728397,-1.0845276,0.36827478,-1.1952263
derivative_of_inverse,-2.06565,-0.3430105,-0.009768901,0.14150764,0.059139848,0.32500085,-0.24082378,-3.2076893,2.0650184,-0.68343073,-2.4862752,-1.4857761,2.1535301,0.027359867,-1.4803019,-0.5687129,-2.5067925,-4.4652104,-2.6179974,-0.9196871,-1.787627,-0.80556893,2.8137424,1.4830331,-1.5181382,-0.24160168,-0.21615872,-2.950375,0.6967827,-1.0031412,-0.005097831,-1.7959104
practices_inverse,-0.5540533,0.47451806,-0.0136941625,0.8085577,-0.73715943,-5.5154567,0.8293497,-1.4702054,0.69522333,-0.5394999,-0.71872383,-0.7008388,-1.20248,-1.2522066,0.83704185,0.31915253,2.0897872,-0.8229493,-4.6132426,-1.0329642,0.51582044,1.1144912,-3.7484565,-1.7885836,0.90653604,-0.1543912,0.026350785,0.4527491,-0.5227083,2.7947218,0.57232463,-0.6180208
