,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
event,0.27025798,-1.1758785,1.5878263,1.4720628,-0.91844517,2.8652651,-0.6828449,-0.24214263,0.81705457,-0.7189115,-0.6155404,0.8379897,-0.84958315,0.64526993,0.32084748,0.99680716
temporal_concept,-1.3149494,0.06784486,0.06283662,-0.25844714,0.17000875,-1.013936,-0.890937,1.8650706,-0.61563426,0.2804518,1.1555092,0.02704004,1.137345,-0.3780728,0.16472109,-0.5153476
archaeon,0.28692326,-0.37836623,1.3696886,-1.5339346,-1.1121383,1.177198,1.4923155,-0.32489333,-0.060549095,-0.04554715,0.2986081,0.45449466,-1.5824178,-0.122589685,-0.43324524,-0.16370879
language,0.17826468,0.4617582,-0.8877396,-1.3605332,1.5208317,0.16470435,1.6474987,0.6946114,-0.3423181,-1.480584,-1.7381977,-2.139373,0.06978655,1.2841014,1.948846,-0.17284423
biomedical_occupation_or_discipline,0.2562398,0.8036978,1.3000096,1.6347251,0.10959884,0.021653868,-1.9865222,-1.6181788,0.23233789,-0.7105979,1.5998894,-1.0150735,-0.8832157,-0.27524057,0.7483784,-0.3469818
functional_concept,-0.5264619,0.8940425,0.35110846,0.8496437,-0.07067529,-2.0966866,-0.6719232,-0.70690924,-0.58136326,1.0415003,0.791088,1.4107152,0.50162214,-2.5334566,1.2909336,-0.12191371
machine_activity,1.2234733,-1.0659335,-0.3875676,-0.13911073,0.63099575,-1.375042,-1.7258804,2.0326653,1.7515583,0.5410818,-0.41500786,0.99376166,-0.75626016,0.6094868,-0.6446353,0.9280458
entity,-1.44769,0.29568726,1.1608657,0.7556373,-1.2881248,-0.7106701,-0.35650152,0.24623166,-0.07747705,-0.13885252,-0.48013112,0.11376111,1.5316732,0.80481625,-0.9994073,0.65199757
carbohydrate_sequence,-0.3710911,0.627241,0.50736475,0.6958218,-1.0520781,-0.18307516,-0.6422838,-0.049581222,0.68032163,0.22661236,0.16504833,0.7109187,0.060654208,-1.412993,-1.0838699,1.1195455
organism,0.17533252,-1.9156502,1.2705549,0.846798,1.6374869,1.62994,1.1373535,0.26834702,0.43382275,-0.72031695,-0.06765437,-2.2991543,-0.3789701,-0.24792984,-0.6795779,0.72613937
