,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
event,0.1264363,0.35565197,1.6911845,-0.43117088,-1.7181857,0.68468285,1.6268885,1.7276162,1.5278946,-1.561411,-1.3507696,-1.5686152,-0.89604765,1.4186716,1.078854,0.76623976
temporal_concept,0.026765397,0.78497934,1.4418491,-1.8364996,0.8489802,0.22917214,-0.9776765,1.248291,0.654214,0.011740669,2.0087872,1.3094629,-0.2426402,0.75836885,-1.1522559,0.10853162
archaeon,-1.773353,0.5717327,1.4736294,2.1713831,1.5082529,-0.7586579,-0.5930862,-0.8665144,1.074229,0.26002365,1.3346477,0.37083018,1.9554065,1.6574806,1.3773147,1.4927368
language,0.48694193,-0.6713087,2.9493785,-0.78834647,0.9398723,1.3207272,-1.7217706,1.8499668,0.73685837,-1.1188719,1.0142742,-0.4281717,0.11433435,-2.799772,1.2601621,-1.6500576
biomedical_occupation_or_discipline,0.783351,0.5503142,0.49927193,-0.26975423,-0.83764875,1.4558601,-1.8199923,-2.090188,1.7074142,0.2314938,1.0062054,0.07708653,-2.4164171,-1.7736168,1.0798794,2.2337873
functional_concept,-0.42726663,0.4748631,3.2749798,-1.2419882,-0.20985153,0.69892675,-0.90909946,1.3019484,1.2314787,-0.080950834,2.1345246,0.29317126,-0.6655885,-1.9578424,0.27750748,-1.5915413
machine_activity,-0.6688822,0.76596606,-1.2565897,-1.329281,-0.7174268,-0.42718136,1.011981,3.5136025,-0.6856744,-1.9995425,-1.4427931,-1.2293812,-1.5070825,-0.0533239,0.79871124,1.4624909
entity,0.591546,-1.2216775,3.1089919,-0.18002953,-0.41186774,1.0593299,0.6080514,1.48171,1.3606455,-1.0875052,-0.5632381,-0.3881143,0.026928335,0.23350136,1.1540736,-0.7055797
carbohydrate_sequence,0.16962144,-0.36102533,2.3253405,-1.1144217,0.31509086,0.75411797,-1.5564412,1.7873651,0.5026071,-0.61968017,1.8003588,1.1757479,-0.38056868,-2.3416798,-0.8339702,-1.0436664
organism,-1.1429107,0.12427641,1.9859791,1.968859,0.94758296,-0.6709658,0.06548304,-0.72986704,1.5084364,0.06718584,0.99604887,0.14635648,1.7369957,2.070379,1.4802917,1.3540478
