,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
activity,2.1814177,0.9519841,1.2367018,2.7768414,-2.8350842,-1.0010021,-0.39577857,-0.43824762,-1.230624,-0.90148115,0.96622485,-2.5455973,-0.30093592,-3.6782405,-0.4770617,-0.048043862
event,1.6221776,-0.77703536,1.8310065,1.6281798,-0.8719044,2.769662,-0.9501097,-0.7051049,0.13998993,-1.623193,-1.7554859,-0.5417935,-2.4696066,-1.2094115,-1.7514488,-1.2240249
temporal_concept,-0.298448,0.6614521,0.49202707,0.0077295005,0.27211103,-1.0655792,-1.0809598,1.5527806,-1.0351243,-0.23385428,0.55670035,-0.6563902,0.3588681,-1.3373244,-1.0928328,-1.9978797
archaeon,3.3301475,0.15923405,1.305745,-1.7581781,-1.3719842,0.91871285,1.2440528,-0.5633638,-0.29268512,-0.2750319,0.06772289,0.2189169,-1.8296123,-0.3929439,-0.77503836,-0.76715434
language,1.2693567,1.3780731,-0.3285162,-1.0763953,1.4645889,-0.17922372,1.0681568,-0.074773096,-1.251124,-2.5210195,-2.7635581,-3.773386,-0.6742682,-0.6221843,1.6613379,-1.5294925
biomedical_occupation_or_discipline,1.0758677,0.8540554,1.3173283,1.6944354,0.18789965,0.083729185,-1.9727833,-1.6778646,0.07978461,-0.97175074,1.2305603,-1.5796316,-1.2944112,-1.3273698,0.07081538,-1.6560061
functional_concept,0.93709046,1.6953024,0.79931617,0.9849899,-0.17023519,-2.374754,-1.087362,-1.2297152,-1.1885862,0.3665382,0.06416499,0.6425483,-0.2802293,-3.3038986,0.7061649,-0.32948112
machine_activity,1.793256,-0.063160054,0.5124464,0.47192448,0.91890717,-1.3808969,-1.9871175,1.5222262,1.0180979,-0.38883,-1.5172333,-0.25821063,-2.1355228,-0.85684574,-2.1647112,-0.6772454
entity,0.81944156,1.7761636,1.6212832,0.4490646,-2.11796,-1.8656603,-1.6798023,-1.1218197,-1.3934158,-1.3269238,-1.4822142,-0.6569545,1.0250803,0.59702694,-0.87874496,1.2474492
carbohydrate_sequence,0.6076617,1.2917457,0.7827406,0.7889333,-1.2944162,-0.6632955,-1.3412293,-0.91213197,-0.31476015,-0.86432415,-0.9974071,-0.45946738,-1.0021374,-2.260655,-1.9958606,0.17210288
organism,3.8203616,-1.4831524,0.8460825,0.17558856,0.9103922,0.91221637,0.4504032,-0.3828388,-0.18305622,-1.306501,-0.62734854,-2.8359432,-0.8995679,-0.72986674,-1.2779131,0.57230586
