,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
event,0.27024284,-1.1758984,1.5878103,1.4720428,-0.9184626,2.86525,-0.6828616,-0.24216272,0.8170343,-0.71893287,-0.6155628,0.83796746,-0.849604,0.64525795,0.32085475,0.9968965
temporal_concept,-1.3144845,0.0683001,0.0632858,-0.25800428,0.17044944,-1.0135001,-0.89049643,1.8654957,-0.6151806,0.28084758,1.1560751,0.027290553,1.1385627,-0.37856737,0.16810964,-0.51617515
archaeon,0.29449356,-0.37297794,1.3733354,-1.5317287,-1.111161,1.177123,1.491334,-0.32667986,-0.06304908,-0.04867427,0.29488835,0.45025775,-1.5872793,-0.12804191,-0.44024354,-0.1731068
language,0.17882259,0.46228305,-0.88724005,-1.3600599,1.5212739,0.16511853,1.6478881,0.6949855,-0.34200522,-1.4800761,-1.7386913,-2.1373587,0.06916821,1.2853687,1.9474952,-0.17096186
biomedical_occupation_or_discipline,0.25653625,0.80398923,1.3002924,1.6350069,0.10986964,0.021918764,-1.9862645,-1.6179259,0.2325868,-0.7103538,1.600146,-1.0148153,-0.8830491,-0.2752102,0.74839026,-0.34698087
functional_concept,-0.5264294,0.894071,0.35113242,0.8496639,-0.070658214,-2.0966797,-0.67191255,-0.7069021,-0.5813559,1.0415039,0.7910962,1.4107448,0.5017051,-2.533218,1.2916372,-0.12024697
machine_activity,1.2180091,-1.0715405,-0.39330348,-0.1449693,0.6250217,-1.3811284,-1.7320681,2.026381,1.7451861,0.53461176,-0.42155766,0.9871077,-0.76300997,0.60262984,-0.64857304,0.9273745
entity,-1.4477224,0.29564804,1.160827,0.7555928,-1.2881794,-0.7107266,-0.35655707,0.24617292,-0.07753775,-0.13891494,-0.48019236,0.11370074,1.5316157,0.80480975,-0.99934995,0.6525721
carbohydrate_sequence,-0.37032676,0.62798476,0.5080939,0.6965315,-1.0513898,-0.18240067,-0.64162785,-0.04893804,0.6809507,0.22723739,0.16567332,0.71159285,0.061416388,-1.4123684,-1.0836296,1.1196405
organism,0.17530791,-1.9156748,1.2705296,0.84677243,1.6374623,1.6299146,1.1373297,0.26832333,0.43379855,-0.72034043,-0.06767782,-2.2991805,-0.37899366,-0.24795295,-0.6796006,0.7261339
