,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
event,0.4939907,-1.182435,-0.5383296,0.25063682,-0.2748203,1.5652304,0.6989459,0.1590045,0.81052965,-1.7230855,0.054874565,0.617922,-1.5128067,1.4158158,0.44010916,1.7715495
temporal_concept,-2.74677,0.28197244,-0.09135109,-0.69648045,-0.8927867,0.275884,0.3927487,1.1934606,-0.31510672,-1.2908063,-1.2604091,-0.27949786,0.97753996,0.9785975,0.5915746,0.6665705
archaeon,-0.16436863,-1.1708581,0.8166161,0.71962386,1.0218511,1.5416583,0.06822995,0.83353,-0.97784054,-0.13014835,-0.6162059,0.1333757,-0.02799796,-0.23633792,0.6239851,-0.48478705
language,-1.7677197,-0.117129624,-0.42384672,-0.7464685,0.2987902,1.6655308,1.0172253,0.61803275,-0.3255179,-1.9671474,-0.38685516,-0.9711647,0.8076285,-0.23911247,1.2432914,0.042580932
biomedical_occupation_or_discipline,-0.19450107,-0.06759639,-0.14733198,0.10033079,-0.46964207,0.60319895,-0.64198226,-0.0011251275,0.07640409,-0.50035274,0.060501546,-0.46784735,-0.48933968,0.041416217,0.8641263,0.5224359
functional_concept,-1.9998288,-0.33243296,-0.64096373,-1.3434639,-0.4414996,0.23068726,1.3116161,0.6452245,-0.17870656,-2.3667367,-1.5679487,0.035016578,0.068301834,0.30568966,1.4729489,0.6459657
machine_activity,0.38308924,-0.75837904,-0.41800356,1.5578719,1.142109,0.58262247,-0.4171433,-0.42939684,0.46043766,-0.9085193,-1.2743748,0.36183208,-1.06749,0.5374309,2.6182551,0.16690558
entity,-0.308001,0.5016355,-0.13461718,-0.2489335,-0.3187012,0.80716497,-0.6661369,0.26510388,-0.23699096,-1.0216177,0.060125414,-0.4437276,-0.12919009,-0.31711915,0.4897476,0.3576331
carbohydrate_sequence,-0.6650581,-0.42054087,0.10077843,-0.7014218,-0.12181104,1.641978,1.003888,1.0711249,0.3715951,-2.2246904,-1.2079822,0.51932424,0.040049236,-0.27420208,1.0112834,-0.51968014
organism,0.36157942,-0.63074666,1.155407,0.7834204,1.1608993,1.2720921,0.09468224,0.18190566,-0.5330537,-0.15976675,-0.46499994,-0.6121389,0.2617662,0.17370154,0.8129183,-0.87622595
